"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Blues / Jazz / Funk","Big Fish Audio","Off The Hook Guitars","$69.30","Brilliant guitar library produced by Anthony Myers.","2010","2010","1"
"Blues / Jazz / Funk","Big Fish Audio","Retro Cool","$69.30","Fresh & Funky Samples & Loops in the style of the 60s and 70","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Acid Jazz City 2","$69.30","Vol. 2 of the great jazz style sample collection","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Retro-Funky Breaks","$48.30","Retro Funk samples in the style of genuine 70s hits!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Jazz Drums","$48.30","Professional and loose jazz drum grooves and loops","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Latin Jazz (by Peter Michael Escovedo)","$40.21","Classical and modern rhythms of salsa to bolero","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Suite Grooves","$69.30","Jazz, Funk & Soul Construction Kits","2007","2007","1"
"Blues / Jazz / Funk","Zero-G","Drum Styles","$17.84","Exciting and flexible drum library with many grooves!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Soul City","$48.30","Groovin´ Retro / Neo Soul samples!","2006","2005","1"
"Blues / Jazz / Funk","Big Fish Audio","Jazz Quartet","$69.30","A Jazz Quartet at your fingertips!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Brush Artistry","$69.30","Brush drum loops & sounds, played in countless styles","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Phantom Horns","$30.96","Brass riffs, hits, tails, swells and multi samples!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Return To The Planet Of The Breaks","$14.28","Legendary and experimental Drum Grooves & Breaks!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Ueberschall","Funky Tonewheels","$48.63","Numerous authentic organ loops & grooves","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Late Night Session","$98.25","Loops & Grooves of a full live band","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Country Loops","$98.25","A must for country music producers!","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Blues Colors","$98.25","Handmade grooves with a real blues feel","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Twang","$48.63","The distinctive guitar sound of the 60s","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","70s Funk Rock","$98.25","The best of both worlds!","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Synthlines","$98.25","Brilliant bass and lead phrases for all current music genres","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Guitar Ballads","$48.63","Soulful, professionally played guitar grooves","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Rare Grooves Vol.1","$98.25","The definition of 70s Music","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Funk & Soul- Elastik Inspire Series","$147.87","Funky Soul Grooves with authentic feeling!","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Urban Ballads","$109.00","R&B Beats & Grooves for catchy ballads with soul","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Nightshift","$109.00","Quiet and relaxing samples for the extra chill-factor","2011","2011","0"
"Blues / Jazz / Funk","Ueberschall","Jazz Colors","$109.00","Jazzy samples, from swing to fusion.","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Urbanic Guitars","$109.00","Urbanic guitar loops sample library","2010","2010","0"
"Blues / Jazz / Funk","Ueberschall","Studio Works","$109.00","Sample collection, inspired by Acid Funk and Nu Jazz","2009","2009","0"
"Blues / Jazz / Funk","Ueberschall","The Resource","$247.12","The ultimate sample collection with 10 GB of sounds!","2006","2006","0"
"Blues / Jazz / Funk","Ueberschall","60s a GoGo","$98.25","Retro loops & grooves inspired the faboulus sixties.","2007","2006","0"
"Blues / Jazz / Funk","Ueberschall","Saxophone","$98.25","Saxophone phrase, and groove","2006","2005","0"
"Blues / Jazz / Funk","Ueberschall","Disco de Luxe","$38.71","The disco sound of the 70s in one sample library","2002","2002","0"
"Blues / Jazz / Funk","Zero-G","Old School Flavours Vol. 1-4","$26.80","4 different drumstyles in 4 librarys!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Ross Rising Funk Guitar","$10.71","Funk guitar riffs & grooves for the pros!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Total Funk","$20.84","Over 1600 Funk Samples for the serious funkster!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Planet Of The Breaks","$11.88","This ain't no ordinary Drum Library - This stuff is dope!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Funky Elements","$10.71","The Funky Element and Mo Funky Elements in one collection!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Funk Guitar","$21.42","Classic Guitar Rhythms & Effects by Vlad Naslas","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Funk Bass","$21.42","Funk Bass for all genres! Played by Vlad Naslas","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","The London Sessions","$44.66","Unbelievable Grooves & Loops of a hole Band!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Urban Legend","$57.16","The largest library of urban samples ever to hit the streets","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Brazil Chillout","$42.87","Bossa Nova & Samba groove with a little chillout!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Satin Grooves","$42.87","The follow-up to Classic Disco - From ballads to funk & soul","2009","2009","1"
"Blues / Jazz / Funk","Zero-G","SoundSense: LA Drums","$26.80","Drum loops & percussion with session player Jeremy Janeczko!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Classic Disco","$41.09","70's & 80's Disco-Licks & Grooves for authentic productions!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Kocktail Kollection","$35.73","The cheesy sounds of the 50's and 60's for your productions!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Zero-G","Akoustik Bass Hitz","$14.28","38 construction kits full of bass & drumloops!","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Zero-G","Harmonica","$23.82","Harmonica samples, performed by Ben Hewlett","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Power FX","Retronica","$38.71","","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Gold Label: Hip Hop and RnB","$90.97","3.51 GB of original modern Hip Hop and RnB hits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Empire: Trap Construction Kits","$90.97","50 Construction Kits Full of Bangin' Trap Hits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Hypnotic: Trapsoul","$90.97","50 Kits in the new trapsoul genre","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Hit Life: Modern Hip Hop","$90.30","50 modern Hip Hop construction kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","The Crate 2: Ultimate Urban Samples","$90.30","The second edition in a Hit Series of Urban Sample Libraries","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Sensual Grooves","$42.87","A collection of smooth and soulful R&B construction kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Urban Guitar Suite Volume 1","$69.30","Urban inspired RnB, Funk, Retro and Rock Loops & Kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Urban Legacy XXL","$49.50","The backbone for your modern productions","no reviews","no reviews","1"
"HipHop / R&B / Soul","Ueberschall","Wonky Toys","$48.63","Crazy rhythms and grooves","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Best Service","HipHop & RnB Producer Pack 2","$49.00","The ultimate tool for urban productions","no reviews","no reviews","1"
"HipHop / R&B / Soul","Ueberschall","Soul Bundle","$197.49","72 full construction kits and 4520 Loops","no reviews","no reviews","0"
"HipHop / R&B / Soul","Big Fish Audio","Hit Life 2: Modern Hip Hop","$90.97","50 Modern Urban construction kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Empire 2: Trap Construction Kits","$69.97","50 Construction Kits to keep your Trap workflow moving","no reviews","no reviews","1"
"HipHop / R&B / Soul","Ueberschall","Neo Soul","$98.25","10 Neo Soul Construction Kits, 656 Loops & Samples","no reviews","no reviews","0"
"HipHop / R&B / Soul","Big Fish Audio","Plush 3","$90.97","19 Construction Kits of real RnB at its finest","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Kingdom","$64.50","55 HipHop, RnB and Trap construction kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Midnight: Minimal Hip Hop, RnB and Trap Kits","$90.30","50 Minimal, Dark, Deep and Open Construction Kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Ueberschall","Cumbia Digital","$48.63","Columbian rhythms fused with modern beats","no reviews","no reviews","0"
"HipHop / R&B / Soul","Big Fish Audio","Entourage: Modern RnB, Trap and Hip Hop","$90.30","The essence of the Modern sound of RnB, Trap and Hip Hop","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Vibe Guitars: R&B, Funk, Rock, Retro","$89.62","Urban inspired RnB, Funk, Retro and Rock kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","ICE: Hip Hop and Trap Construction Kits","$76.76","30 banging Hip Hop and Trap Construction Kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Ueberschall","Guitar Ballads 2","$98.25","Classic Rock and Pop Ballads with a modern touch","no reviews","no reviews","0"
"HipHop / R&B / Soul","Zero-G","Urban Collector","$42.87","53 West Coast HipHop Construction Kits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","The Hustle: Hip Hop Construction Kits","$69.30","30 Hip Hop and R&B construction kits ready for the Hustle","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Flawless: Urban Construction Kits","$41.06","10 Flawless Urban Tracks with the modern vibe we all love","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Urban Essentials Bundle","$69.30","Five of the most Essential Urban Products in one Bundle","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Body Language","$69.30","R&B loops and sounds in the style of Chris Brown, Akon, ect.","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Vintage Smooth Live","$29.16","Pop R&B loops & grooves with neo soul influences","no reviews","no reviews","1"
"HipHop / R&B / Soul","Ueberschall","Trap","$48.63","Finest Trap beats & grooves!","no reviews","no reviews","0"
"HipHop / R&B / Soul","Big Fish Audio","Hip Hop Drum Pak","$20.30","High quality and unique collection of crisp drum hits","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Purple Drizzle 2","$20.30","Phat Hip Hop and R&B loops from VIP Loops production!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Hook City: 80s Funkaholics Edition","$27.30","80s hooks and funky style for your tracks!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Hook City: RnB Edition","$24.50","Stylish RnB hooks & 15 construction kits!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Quiet Storm","$41.06","""Quiet Storm"" influenced Neo Soul Construction Kits!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Legendary: R&B Pop","$48.30","Professional R&B sounds and loops a la Rhianna & Beyonce","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Legendary: R&B Classics","$48.30","Legendary Sounds & RnB Grooves - From synths to strings","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Detroit Soul","$69.30","Horns, Guitars & more! Big soul loops for your productions","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","G-Strings","$48.30","40 kits full of guitar riffs and loops for R&B and Urban!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Greg Adams","$69.30","Loops & grooves of a 14 piece horn section!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Hustle: NYC Beats","$69.30","Samples & Grooves for real boss beats!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Krunk Kingz","$90.30","Massive Crunk library for deep, nasty beats!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Nu-Soul","$90.30","Sound tools for pop, soul and R&B - a total of 20 GB!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Plush","$58.91","Sound Collection for excellent R&B Beats - 16 GB!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Plush 2","$90.30","Great construction kits for Hip Hop and R&B","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Purple Drizzle XXL","$64.50","A must have for any hip hop / R&B beat producer","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Urban Guitar Collection","$48.30","Professional Guitar Grooves","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Off The Hook Legacy","$90.30","Great Hip Hop / R&B Sample Collection","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Off The Hook Hip Hop: West Coast 2","$69.30","40 Construction Kits full of phat hip hop loops!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","The Crate - Ultimate Urban Samples","$69.30","Pure Hip Hop Loops & Hits!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Best Service","Blazin RnB & HipHop Collection Vol. 3","$49.00","Loops and samples for HipHop & RnB","2011","2011","1"
"HipHop / R&B / Soul","Big Fish Audio","Pop n Soul Guitars","$69.30","Guitar loops & grooves for pop and soul music","2011","2011","1"
"HipHop / R&B / Soul","Big Fish Audio","R&B Swagga","$69.30","Phat samples with massive Swagga! The perfect R&B tools.","2011","2011","1"
"HipHop / R&B / Soul","Big Fish Audio","Hip Hop India: Modern Percussion","$48.30","Indian rhythms, mixed with fat beats!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Urban Nation","$34.30","Huge hip-hop, R&B and Pop sample library","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Off The Hook Dirty South 2","$48.30","Big, phat samples for your beats!","2010","2010","1"
"HipHop / R&B / Soul","Best Service","Dancehall Vibes Vol. 2","$49.00","30 construction kits, over 1000 loops and samples","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","G-Suite","$34.30","The hottest samples for hip hop and R&B tracks","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Funk Soul Horns","$69.30","A full horn section for your productions!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Best Service","Black Pearl","$49.00","35 construction kits, loops and samples for Hip Hop & RnB","2009","2009","1"
"HipHop / R&B / Soul","Big Fish Audio","Off The Hook Guitars","$69.30","Brilliant guitar library produced by Anthony Myers.","2010","2010","1"
"HipHop / R&B / Soul","Big Fish Audio","Vintage R&B","$69.30","Vintage funk and soul grooves & loops","2010","2010","1"
"HipHop / R&B / Soul","Big Fish Audio","Retro Cool","$69.30","Fresh & Funky Samples & Loops in the style of the 60s and 70","no reviews","no reviews","1"
"HipHop / R&B / Soul","Best Service","Reggaeton meets Dancehall Vol. 1","$49.00","Huge collection of amazin’ loops and impressive samples","2009","2009","1"
"HipHop / R&B / Soul","Best Service","HipHop & RnB Producer Pack 1","$49.00","1700 samples and loops for Hip Hop and RnB","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Heat Seekers 2","$48.30","The hottest beats and grooves!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Hadeeth 2","$34.30","Hot Rhythms from the East","no reviews","no reviews","1"
"HipHop / R&B / Soul","Best Service","Blazin RnB & HipHop Collection Vol. 2","$49.00","30 construction kits for RnB and Hip Hop","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Off The Hook 3","$58.91","Overall, almost 12 GB of the phattest Hip Hop / R&B Loops!","2007","2007","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Hit Zone 3","$34.30","Pop, R&B and Hip Hop Loops & Grooves for the charts!","2007","2007","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Heat Seekers","$48.30","Hot Loops for the best hip hop beats!","2007","2007","1"
"HipHop / R&B / Soul","Best Service","Dancehall Vibes Vol.1","$49.00","30 Dancehall Construction Kits","2007","2007","1"
"HipHop / R&B / Soul","Best Service","Complete Urban Flava","$49.00","Certified authentic sounds of todays urban music","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Zero-G","Drum Styles","$17.84","Exciting and flexible drum library with many grooves!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","Hit Zone 2","$34.30","Chart-oriented construction kits for your next hits!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","Hit Zone","$34.30","Hip Hop & R&B Construction Kits for the sound of the charts!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Big Fish Audio","RnB Refill","$18.86","","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Zero-G","Zero-G Urban Bundle","$104.21","A special collection of Libraries for Urban Music","no reviews","no reviews","1"
"HipHop / R&B / Soul","Big Fish Audio","So Shady Vol. 2","$49.50","40 Straight Hip Hop Bangers in Style of Shady","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Return To The Planet Of The Breaks","$14.28","Legendary and experimental Drum Grooves & Breaks!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Ueberschall","Reggaeton UE","$48.63","Reggaeton beats, combined with the special latin flavor!","no reviews","no reviews","0"
"HipHop / R&B / Soul","Ueberschall","8 Bit Stylez","$38.71","Brilliant lo-fi samples","no reviews","no reviews","0"
"HipHop / R&B / Soul","Ueberschall","Urban - Elastik Inspire Series","$147.87","Urban kits beats real - Urban will inspire you!","2011","2011","0"
"HipHop / R&B / Soul","Ueberschall","Urban Ballads","$109.00","R&B Beats & Grooves for catchy ballads with soul","no reviews","no reviews","0"
"HipHop / R&B / Soul","Ueberschall","Nightshift","$109.00","Quiet and relaxing samples for the extra chill-factor","2011","2011","0"
"HipHop / R&B / Soul","Ueberschall","Club R&B","$109.00","Finest R&B, directly from the club, for the clubs!","no reviews","no reviews","0"
"HipHop / R&B / Soul","Ueberschall","Soulful Pop","$109.00","Soulful pop samples for professionals! 3.8 GB of grooves","no reviews","no reviews","0"
"HipHop / R&B / Soul","Ueberschall","C.R.U.N.K. Southern Storm","$109.00","Nasty, dirty loops & grooves for your next Crunk beats!","no reviews","no reviews","0"
"HipHop / R&B / Soul","Ueberschall","Pop Ballads","$98.25","The necessary tools for professional-sounding pop music","2010","2010","0"
"HipHop / R&B / Soul","Ueberschall","Supreme Styles","$109.00","The ultimate library for Hip Hop, R&B, Club and Dancehall","no reviews","no reviews","0"
"HipHop / R&B / Soul","Ueberschall","Urbanic Guitars","$109.00","Urbanic guitar loops sample library","2010","2010","0"
"HipHop / R&B / Soul","Ueberschall","Urbanic Producer Pack 2","$98.25","The perfect library for urban producer","2009","2009","0"
"HipHop / R&B / Soul","Ueberschall","Finest R&B","$98.25","Smooth and sexy R&B samples","2009","2009","0"
"HipHop / R&B / Soul","Ueberschall","Urbanic II","$98.25","Sample the finest authentic materials for urban music","2009","2009","0"
"HipHop / R&B / Soul","Ueberschall","Dancehall Madness Vol. II","$98.25","Excellent dancehall grooves & samples","2009","2009","0"
"HipHop / R&B / Soul","Ueberschall","Crunkzilla","$109.00","Massive and unique style and hard beats!","2009","2008","0"
"HipHop / R&B / Soul","Ueberschall","Balkan Lines","$98.25","Dance, club, rnb meets traditional balkan music","2008","2008","0"
"HipHop / R&B / Soul","Ueberschall","Urbanic Producer Pack","$98.25","A complete collection of urban and hip hop elements","2009","2008","0"
"HipHop / R&B / Soul","Ueberschall","Adlibs","$98.25","2400 verbal and nonverbal phrases sung by professionals!","2008","2008","0"
"HipHop / R&B / Soul","Ueberschall","Urbanic","$98.25","Stylish urban hip hop grooves & loops!","2008","2008","0"
"HipHop / R&B / Soul","Ueberschall","Dancehall Madness","$98.25","These loops make any booty shake!","2007","2007","0"
"HipHop / R&B / Soul","Ueberschall","Oriental RnB","$98.25","Cool R&B grooves, mixed with oriental sounds","2006","2006","0"
"HipHop / R&B / Soul","Ueberschall","Hip Hop Underground","$98.25","One of the best hip hop sample collection","2006","2006","0"
"HipHop / R&B / Soul","Ueberschall","The Resource","$247.12","The ultimate sample collection with 10 GB of sounds!","2006","2006","0"
"HipHop / R&B / Soul","Ueberschall","Urban Jointz","$98.25","Urban RnB and hip hop groove of the class!","2006","2006","0"
"HipHop / R&B / Soul","Big Fish Audio","Retro R&B","$69.30","UK R&B to the fullest - Feel the sexy horns!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Heavyocity","DM-307A Hip Hop","$15.20","Hip Hop Pack for Ableton","no reviews","no reviews","0"
"HipHop / R&B / Soul","Zero-G","NY Cutz 2 - OFF DA HOOK","$21.42","Feel the streets of New York City! Dope East Coast Samples","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Pure RnB","$15.48","Great sample collection featuring soul, swing & rnb","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Planet Of The Breaks","$11.88","This ain't no ordinary Drum Library - This stuff is dope!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Planet Of The Breaks Series REFILL","$28.58","The entire Planet of the Breaks series in one Refill!","no reviews","no reviews","0"
"HipHop / R&B / Soul","Zero-G","Zero-G Ambient","$17.84","AMBIENT Volume 1 and AMBIENT Volume 2 Bundle!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Zero-G","Modular Beats","$44.66","Drumsounds & Loops created using only modular synthesizers!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Nu Jointz 2","$41.09","Hip Hop library with a lot of inspiration & style!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Rhythm Organism","$32.15","Crazy & inspiring didgeridoo phrases & singel hits and more","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","SoundSense: Street Beatz","$20.84","Real new york style for ya Beats! Loops & hits!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Urban Ammunition","$47.04","128 hip hop and r&b construction kits for dope beats & loops","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","SoundSense: Chilled Grooves","$20.84","Urban & stylish loops & samples for your productions!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Urban Elementz","$26.80","East coast style grooves, produced by Robert LaRow","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Akoustik Bass Hitz","$14.28","38 construction kits full of bass & drumloops!","no reviews","no reviews","no requirement"
"HipHop / R&B / Soul","Zero-G","Grinding Beats","$17.84","Blazin' hip hop construction kits  - 100% pure heat!","no reviews","no reviews","1"
"HipHop / R&B / Soul","Zero-G","Pure Hip Hop","$15.48","Pro-Sample supplies for your beats! Produce hits!","2002","2002","1"
"HipHop / R&B / Soul","Zero-G","Total Hip Hop","$20.84","THE purpose weapon for professional hip hop beats!","2000","2000","1"
"HipHop / R&B / Soul","Sonivox","Inspiration Hip-Hop Derty South","$28.78","Hip Hop in lusciously gritty southern style","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Pop Rock: Studio Drum Sessions","$90.30","17 Kits of the hottest Drum Sounds","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Country Guitars","$90.30","Modern and Traditional Country Guitars","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Pop Rock","$98.25","10 huge Pop Rock construction kits","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","Rock N Indie Songwriter","$90.30","Pop Rock, Indie, and Modern Rock Songwriting Styles","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Open Road","$58.91","15 Americana, Pop and Alternative Country construction kits","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Relaxed Guitar Grooves","$98.25","Smooth Guitar Instrumentals with Cool Rhythms","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Indie Rock 3","$98.25","Modern Commercial Rock with an Edge","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","Guitar Sessions: Pop Songwriting Guitars","$90.30","25 Pop Songwriting Construction Kits - Guitar Styles","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Acoustic Guitar 2","$48.63","Production ready Acoustic Guitar Loops","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","The Rock Collective","$69.30","10 Pumped up Rock Kits for the Modern Producer","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","SCREAM","$48.30","A Massive Collection of Male and Female Rock Vocals","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Country Folk","$69.30","Contemporary Folk, Bluegrass, and Americana Roots","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Goth","$139.30","A heavy metal virtual instrument for today's media composer","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Guitar Sessions: Indie and Alternative Guitars","$90.30","5.8 GB sample collection of indie guitar loops & grooves","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Rock Bundle","$197.49","55 Construction Kits and 7180 Loops","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","Rock Of Ages","$90.30","30 Rock Construction Kits from the 70s, 80s and 90s","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Intensity: Rock Construction Kits","$90.97","Over 5GB of heavy, upbeat, in-your-face Rock tracks","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Sunny Moods","$98.25","10 feel good Construction Kits to make you smile","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Resonator Guitar","$48.63","Traditional Sounds For Modern Music","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","Modern Country Vol.2","$90.97","Modern Country Styles construction kits","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Gypsy Fiesta","$58.91","Southern French and Catalan Gypsy Rumba styles","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Guitar Feedback","$48.63","Guitar Feedback brings Art from the Noise","no reviews","no reviews","0"
"Rock / Country / Folk","Ueberschall","Metal 2","$98.25","10 Metal Construction Kits for your Elastik Player","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","Accelerate: Alternative and Indie Rock","$90.30","10 GB collection of Alternative and Indie Rock styles","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Guitar Ballads 2","$98.25","Classic Rock and Pop Ballads with a modern touch","no reviews","no reviews","0"
"Rock / Country / Folk","Big Fish Audio","Indie Guitars: The Loft Sessions","$90.30","20 construction kits that embody the modern Indie sound","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Country Pop","$90.30","Country Pop Songwriting Styles","no reviews","no reviews","1"
"Rock / Country / Folk","Ueberschall","Indie-Pop","$98.25","Pop-based Tunes with an Indie Feel","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Amplified","$48.30","Contemporary Rock Guitars","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Pure Rock Hits 2","$69.30","driving guitars, punchy drums and hit-making melodies","no reviews","no reviews","1"
"Rock / Country / Folk","Big Fish Audio","Americana Songwriter","$90.30","Folk-Rock, Country and Alternative Rock Construction Kits","no reviews","no reviews","1"
